"A[0,1]",b[0],x
-2.0676069927489378,-1.138296673185024,"[-0.7685795426549974, 0.348791402027412]"
-2.3632892107230865,-0.9257131510020545,"[-0.6947942765174177, 0.23214496236937845]"
-2.788648869767509,-0.8085946865703225,"[-0.6452961891164728, 0.16437044067265705]"
-2.953627400400688,-1.164635034503962,"[-0.6667865088722771, 0.2717838733860147]"
-2.978945105605705,-0.8936419397772972,"[-0.6411534894812501, 0.1831745988229682]"
-3.3265134641573537,-1.2452806893800787,"[-0.6473440583340195, 0.2687336187248936]"
-3.0178733298965232,-1.2830772497941283,"[-0.6720089431299301, 0.3043057230323166]"
-3.460332378362544,-1.398892005522103,"[-0.6495629862599236, 0.30238512324514]"
-3.27420245648443,-0.9236850174413477,"[-0.6271751977059937, 0.1781492237389882]"
-2.05731614589473,-0.9790140353057999,"[-0.7426802196284025, 0.27994594343664353]"
-2.5354911679467733,-0.9476214979042537,"[-0.6802744694901207, 0.22812716168278024]"
-3.656872358939844,-0.7616262755195863,"[-0.6007250736048051, 0.11911633323729909]"
-3.5784017863518027,-1.0169892246635446,"[-0.6191282908545291, 0.19029952254917254]"
-2.7223528076903962,-0.8050949190496477,"[-0.649402293232863, 0.16626910311950216]"
-3.070391289154164,-1.26199841359073,"[-0.6661414263126694, 0.2932726473620546]"
-3.1065999148476515,-1.3346978068457822,"[-0.6692972438503358, 0.31270470508049136]"
-3.06372780931538,-1.2232065696568444,"[-0.6634351832079141, 0.28172825975517013]"
-2.16762785676702,-0.9575812560289992,"[-0.7231065849530924, 0.2607125466365174]"
-3.0782381474382197,-1.3204182547990715,"[-0.6703434400340503, 0.31076252310366953]"
-2.1624542986544526,-1.483229721671168,"[-0.8074207626527434, 0.48325469682158245]"
-3.0759951631437223,-1.400602197916123,"[-0.6771107251823358, 0.335862742247491]"
-3.1347916211643048,-0.8434273834428351,"[-0.628193807954973, 0.1602933208783148]"
-2.622572405825797,-1.1071531740139662,"[-0.6901835146769971, 0.27933189443722567]"
-1.9088109797262027,-1.3792883908506508,"[-0.8475659550070191, 0.4816017789214261]"
-3.1560014660985214,-1.236899797941588,"[-0.6578968595045328, 0.2787824309769289]"
-3.5394279708537075,-0.8228299113255699,"[-0.6086733805805329, 0.13914199183560927]"
-2.796036603608155,-1.0997976736551485,"[-0.6735150473740482, 0.26260712638585565]"
-2.387506691282495,-1.4542838930407151,"[-0.7622751181872532, 0.4358406122646349]"
-2.9045293881487195,-1.462886674256003,"[-0.6980379746415166, 0.3732235425257468]"
-2.0144294882560327,-0.9812929236480745,"[-0.7499239175996629, 0.28508558401634543]"
-1.9712166177971144,-1.4993222237594743,"[-0.8546129486298182, 0.5253080531131488]"
-2.9553741473317445,-1.5154318871612948,"[-0.6977731607492851, 0.38463071914819613]"
-2.1589442789991296,-1.284335703304255,"[-0.7764169137661638, 0.3997087762085156]"
-1.9457353022874833,-1.5153129564683847,"[-0.8644283632580132, 0.5376679707567301]"
-2.5617737964188847,-1.1968578593690178,"[-0.7068121743789467, 0.3174549954815353]"
-2.15803522427572,-1.2224670876355308,"[-0.7667033349248995, 0.3736510999620728]"
-3.6709839304601535,-1.4959999310983956,"[-0.6432073310183621, 0.31242587844146674]"
-2.3944881927339785,-1.4096375589879544,"[-0.7552783099762304, 0.4175102815638837]"
-2.951463963845127,-1.429409362198144,"[-0.6905051436665168, 0.35733106045050916]"
-3.7750242409177246,-1.4623343496969574,"[-0.6357127891455883, 0.29597487547138296]"
-3.0977024292784145,-1.0266652428014398,"[-0.645004803143843, 0.21841999344095117]"
-2.061421479751582,-1.082227273951482,"[-0.759953993744261, 0.3249095419216829]"
-2.8769703224550045,-1.0617972655519368,"[-0.6633484283286715, 0.2439289968299343]"
-2.33282305348984,-0.98454968617506,"[-0.7062664215460493, 0.25772889748191796]"
-2.502397795572141,-1.2813496758395224,"[-0.7239454256976559, 0.3550358515832024]"
-2.810036591876582,-0.8649322291790728,"[-0.6494062182948092, 0.1823742583925726]"
-1.9429830456621626,-0.9904739023986322,"[-0.7638556287803767, 0.29640227386547896]"
-2.1963113096723004,-1.0064384974682814,"[-0.7268348170895452, 0.27863153302832583]"
-2.4581750087802523,-1.0848039566243153,"[-0.7049953235086412, 0.2856509596796867]"
-2.904306219559006,-1.4124224518294526,"[-0.6934319738439768, 0.35673729744630084]"
-3.0350553481864697,-0.9433647128809358,"[-0.6419898636462618, 0.19602144011729958]"
-2.879902332469669,-1.2652861632881192,"[-0.6820875092522993, 0.3108074406659821]"
-2.1340946907710965,-0.9482869102049778,"[-0.7262123310378553, 0.2596641310210994]"
-3.077553154444228,-1.2265237639589897,"[-0.6626862541935966, 0.28167258956432645]"
-2.438534265783188,-1.2162391780821,"[-0.7239967936323304, 0.33762189323771313]"
-3.048713299651245,-0.899367450572116,"[-0.6374800243971359, 0.18151470474903889]"
-3.4473007744852837,-0.9261083816118194,"[-0.6191415894124613, 0.17117162944314218]"
-2.5081266197800707,-1.0081244279061723,"[-0.6901831216090365, 0.25259473769932567]"
-1.89642086005319,-0.8414266635345136,"[-0.7423599702357127, 0.2312375679019801]"
-2.686852290174691,-1.2899977972982095,"[-0.7034179787855257, 0.33802750178422974]"
-2.5118604669917186,-1.4432890044793338,"[-0.7422792266723434, 0.41420688937592753]"
-3.207045421653278,-1.436938340145521,"[-0.6695887471995812, 0.3347413565978897]"
-3.312572869879437,-1.1565230145669385,"[-0.6418772563284807, 0.24396605576572272]"
-2.126380920129895,-1.0041629459299064,"[-0.7364533660208503, 0.2842697328680854]"
-2.3832820630551366,-0.972882836075276,"[-0.6989336449934628, 0.2490468120336009]"
-3.381950489980594,-1.0430506619762305,"[-0.6301388225279276, 0.20729274925612762]"
-1.9289408993367003,-0.8344338395643808,"[-0.7358694404321756, 0.22554011133158525]"
-2.640143813376298,-1.0917035913562527,"[-0.6867572563297215, 0.2723253460785289]"
-2.9235494364301657,-1.4347598857234574,"[-0.6936226610010356, 0.3619943211162663]"
-3.628393483912848,-1.4230083266005418,"[-0.6412628165514042, 0.2962672407987443]"
-2.6291908930063133,-1.304374876107592,"[-0.7113601845295405, 0.3492696384379425]"
-3.212816285262741,-0.8379877605437646,"[-0.6238510396596599, 0.1554410378856578]"
-2.2367396814495715,-1.1787886882947982,"[-0.7471526529527316, 0.34571954605046706]"
-2.0250574699817343,-1.0053508098159438,"[-0.7525082730645772, 0.2947768585935329]"
-2.8440240798865695,-1.3201918194432074,"[-0.6905698247514881, 0.3324152940484633]"
-2.6831501794181016,-1.1340152080073596,"[-0.6871971051015429, 0.2836408412468931]"
-3.777322146678647,-0.7977979199336918,"[-0.598817481815052, 0.1251680859558898]"
-2.0100084304960397,-1.4888698015401423,"[-0.8428438961212587, 0.5131475936125304]"
-3.085063473209046,-1.0747302645333627,"[-0.649727060134969, 0.23406398271503145]"
-3.5286358521663024,-1.1197929968237708,"[-0.6278400705572229, 0.22077760073118607]"
-3.1325180165967423,-0.968151114633308,"[-0.6382135140163062, 0.19848947921323176]"
-3.1860675958361098,-1.2061672430631636,"[-0.6534628928595274, 0.2672610164076775]"
-3.224725896415275,-1.275664326359653,"[-0.6561412529559991, 0.2851576052207294]"
-2.281552304941449,-1.1316542696969931,"[-0.7336499536368836, 0.3214822476196181]"
-3.3257991256559296,-0.8769838146888163,"[-0.621322194178874, 0.1622984486691182]"
-3.0891977391520826,-1.239116829874531,"[-0.6628594712768557, 0.2846568902847698]"
-3.355988110675461,-1.2025101749887013,"[-0.6425730251245256, 0.2544004488108867]"
-3.2033760988572055,-1.491245312148364,"[-0.6739989638816359, 0.35133062876756654]"
-2.6364834260649626,-0.764754378274694,"[-0.6511074077292377, 0.15603253705331385]"
-2.037030471439052,-1.428941744067135,"[-0.8256489605292159, 0.48150245982957857]"
-2.646556029960618,-0.8488600372912145,"[-0.6595900612882987, 0.18547842516539953]"
-2.02279610071043,-0.9342147231150861,"[-0.7401086789629269, 0.26326610766108766]"
-3.670165019230483,-1.1536151465451756,"[-0.6232175838626879, 0.2221629481832663]"
-3.1506007099813993,-0.8444945021950352,"[-0.6274627832315783, 0.1599536327344463]"
-2.8785491695729593,-1.045510682049538,"[-0.6617083051445697, 0.23844652599576519]"
-3.2924557187495314,-0.8153565557667692,"[-0.6184462975804967, 0.14569842799611815]"
-3.1821841654360776,-1.4641988669863761,"[-0.6735993376855584, 0.34523915865887195]"
-3.2828121574699964,-0.7723522955846029,"[-0.6157618411342961, 0.13347041597491693]"
-2.501381660593231,-1.2578421294492128,"[-0.7212173702233623, 0.3463741675640908]"
-3.47087036817582,-1.4619275387077273,"[-0.6530263021071153, 0.3190867978855393]"
-1.9622351126593802,-1.4358294854171028,"[-0.8449212478647847, 0.4980357452534148]"
-3.0378237384419786,-1.4250080475622913,"[-0.6823684417834986, 0.3471776433309838]"
-2.127688732643775,-0.7826851537042655,"[-0.6999733549987337, 0.18930721724338964]"
-2.5409465380483844,-1.2971093725911784,"[-0.7210102631020116, 0.3564788254315209]"
-2.662874841615146,-1.0408085406224956,"[-0.6790870784088313, 0.252451174804556]"
-2.5323196582473178,-0.8448079974191357,"[-0.6683605825703153, 0.19036576039917674]"
-2.3240456894809,-1.5137933637053493,"[-0.7810403308637903, 0.46896554667308765]"
-3.212530762456344,-0.8102731083318915,"[-0.6217684961945427, 0.14717963649892937]"
-2.9749599015861614,-1.3718438851874388,"[-0.6832931751099334, 0.3364745994015807]"
-1.9639634256620073,-0.8554602507030257,"[-0.7345815156846467, 0.23258017386479526]"
-3.3875477140050028,-0.8577155399544203,"[-0.6171918468176752, 0.15431382284256193]"
-3.337211296922427,-1.2245304470848477,"[-0.6452286873821417, 0.26199834578334974]"
-2.0512542457794423,-1.1351866907783634,"[-0.7709713524478898, 0.34942301662470665]"
-2.6388197053571836,-1.5054937758743774,"[-0.7323754521454934, 0.41988839952574675]"
-3.5198814070441067,-1.4825908409437925,"[-0.6512877103200897, 0.3207823428306858]"
-3.638185788829857,-1.3369093853484133,"[-0.6355963770804776, 0.2726433688725352]"
-2.53628495689221,-1.3760009436695175,"[-0.730929618229821, 0.38611657138486105]"
-2.0344932588694493,-1.3225845095143822,"[-0.8073320557271014, 0.43471224321019575]"
-2.7474407033268804,-0.9297918202971946,"[-0.660393387016872, 0.20796621226967374]"
-3.2707458687900783,-0.8745584282224413,"[-0.6237590305681917, 0.16388436257269337]"
-3.101547493806835,-1.3316582263184182,"[-0.6694428126843797, 0.31220860768311487]"
-2.681143492475543,-1.4264577880039346,"[-0.7185910923534015, 0.3865720049659176]"
-2.773217422121265,-0.8427065650709776,"[-0.6497293859661206, 0.17671794425191786]"
-2.383285927682037,-1.310650200792093,"[-0.743850069187208, 0.3805412304821547]"
-3.022970826996257,-1.3911652480478303,"[-0.6807854801575466, 0.33797243510320363]"
-3.670487097454359,-1.142493143881024,"[-0.6225522023455783, 0.21921172344814208]"
-2.2029440849502753,-1.3056103185875594,"[-0.7719236659243359, 0.4024896631876658]"
-2.751209694132833,-1.399839696263745,"[-0.7078736632602929, 0.36916619749935164]"
-3.4272796813008823,-0.9229068832624436,"[-0.6198274117086783, 0.17112883361251066]"
-1.9190363381722881,-1.393850084658198,"[-0.8478145543506981, 0.4865533370870225]"
-2.5686818221937195,-1.345083670769343,"[-0.7231780766546059, 0.37084834110417547]"
-1.9873744859633586,-1.3219655682245102,"[-0.8175679272600911, 0.4419121070163251]"
-2.599988360424719,-1.012788686552459,"[-0.6817801618277142, 0.24721818521094224]"
-3.683420078051672,-1.2420060199612086,"[-0.6277535022585791, 0.2446920918047354]"
-3.3612824643592227,-0.9905831517637248,"[-0.627567712063439, 0.19337313566847505]"
-2.5809599909209453,-1.422271801195433,"[-0.7305071059188294, 0.3974497179084136]"
-2.936377046007559,-0.8823857317851967,"[-0.6427893610083629, 0.18169431839547162]"
-2.2890322992767906,-0.8919606955126618,"[-0.6982557427776299, 0.22410980359181243]"
-2.971427340828082,-1.4432806466486439,"[-0.6898778778406142, 0.359713143722117]"
-3.638327813461124,-1.2893078556417903,"[-0.6327574401328172, 0.25997926743807503]"
-2.2798184279259726,-1.3150181445587596,"[-0.7603643975276088, 0.39579627430563963]"
-2.884236906043892,-1.1254759847565778,"[-0.6687103767152502, 0.2643836566900223]"
-2.668011608531769,-1.0920184794547132,"[-0.6841372418533979, 0.27013185797034095]"
-1.9828145146924876,-1.3352461679921321,"[-0.82107173705248, 0.44866718905054637]"
-2.6407646626785266,-1.18347934675988,"[-0.6967728913159547, 0.30495637623031163]"
-2.865816622388875,-0.7804480107668534,"[-0.6377428349817981, 0.1515533882071494]"
-2.1512965635849937,-0.9118419682031268,"[-0.7179917954804329, 0.242720814238469]"
-2.5232158177498576,-1.2473564512148956,"[-0.7172692494250726, 0.340070429102697]"
-2.420534198866163,-0.8235192177009361,"[-0.6755894863707566, 0.1887413185264857]"
-3.167025664063598,-0.8536166527404513,"[-0.6273345461334873, 0.16202640339760138]"
-3.1127582724420653,-1.0555423346224753,"[-0.6463902363978888, 0.2263989859509145]"
-3.3381911068568657,-1.025839590720264,"[-0.6312077142062537, 0.20468049895439697]"
-2.7346006761114086,-1.3980314493879837,"[-0.7095101739200279, 0.370422341983856]"
-2.269984190151366,-1.3165548272813437,"[-0.7621932884768733, 0.39775066622601973]"
-2.9433613831049095,-1.0821130323293815,"[-0.6602111670474448, 0.2459076039382922]"
-2.1807843124789934,-0.8027995831769595,"[-0.6970946361021627, 0.19463806421188856]"
-1.9187937943457838,-1.2883627788345293,"[-0.8270513881524886, 0.43751187687694765]"
-3.3350355413640176,-0.9228988068980966,"[-0.6241258035847733, 0.17516017853435234]"
-3.2295847302990777,-0.9714044214159783,"[-0.6330291778933314, 0.19440235722579427]"
-3.5388322570219097,-1.4794246358105732,"[-0.6499246330253562, 0.3183788616369054]"
-2.4313171585367126,-1.2729625341319262,"[-0.7321962940425544, 0.36012404749369936]"
-3.254354895170973,-1.267762434172686,"[-0.6535700842338411, 0.2805621108587036]"
-3.346922060268697,-0.9503759341270379,"[-0.6254772592757468, 0.18252862125264022]"
-2.8675947837385207,-0.7918905956132689,"[-0.6387115262181037, 0.15526638078759114]"
-3.4757515269672243,-1.383616141111003,"[-0.647626711293916, 0.2969510448957265]"
-3.2689271625095326,-0.8579776293216241,"[-0.6226339139034803, 0.15909009730804707]"
-3.659091207419715,-0.970571306225682,"[-0.6129491764674562, 0.174333954318013]"
-2.3122463966773577,-0.8577152276161236,"[-0.6908690992423966, 0.20878314856310176]"
-2.971698315335281,-1.399910970806285,"[-0.6860452335292969, 0.3457860745040742]"
-2.6091174417748353,-1.3120030278951722,"[-0.7145311707403853, 0.35422081511527015]"
-2.5264368923439435,-1.016563979323283,"[-0.6893490266830681, 0.2542837422404615]"
-2.7397015684175736,-1.500862065928078,"[-0.7194812529286707, 0.4052909218679431]"
-2.6072165301759984,-1.4388148140792187,"[-0.729014207551583, 0.4001029702233504]"
-2.748606159065966,-1.0486661105148734,"[-0.6724064194608104, 0.24875490466089278]"
-2.6033140660703573,-0.7886629679525055,"[-0.6561946870664912, 0.1661439013536925]"
-3.7447600830349774,-1.0028794013451576,"[-0.611421929064708, 0.17919460967914252]"
-3.1582088334354226,-0.9774408148429204,"[-0.637464399117635, 0.19994502336017794]"
-2.37995295377145,-1.0648192670860641,"[-0.7115599652735516, 0.285145349184432]"
-2.1820936702472937,-1.417080179711961,"[-0.7930544541184107, 0.4521637778628432]"
-3.3103550294141786,-0.9920654777663693,"[-0.6302632907864817, 0.19635388710289015]"
-2.6931994805487287,-0.8167007985205796,"[-0.6526673243820643, 0.17172029172315711]"
-2.7607160456212094,-1.0880288459729457,"[-0.6753616136325107, 0.2613409371093683]"
-3.141494455408969,-1.201110690148759,"[-0.656088326526705, 0.26898987561207865]"
-3.2044944920414413,-0.8436159877607973,"[-0.624685516089835, 0.15745972691636395]"
-1.9187579051782837,-1.355846361876876,"[-0.8403832693454275, 0.4689195073819186]"
-2.4104042579019165,-1.0048122450439236,"[-0.700131575642264, 0.25922127002156814]"
-1.9266464780525256,-0.7730569077396182,"[-0.7241926911704434, 0.19724114908402768]"
-3.075663421555883,-1.4953485898102,"[-0.6849281269339713, 0.3653246959018927]"
-2.5292234481089717,-1.2082493155637286,"[-0.711887958918014, 0.32495529499965037]"
-2.814333763262585,-1.1054636718924538,"[-0.6725303829194018, 0.2631029606693802]"
-3.2398330279867045,-1.3763566780737564,"[-0.6626161006154356, 0.3138227638558843]"
-2.294993764172708,-1.016806790783486,"[-0.7153935607704933, 0.2738741309509553]"
-2.3559747368560267,-0.804975096815234,"[-0.6791823911890238, 0.18521451106542536]"
-2.3432136769785568,-1.2776570666466176,"[-0.7452747048743136, 0.3726387558199413]"
-2.093367504756268,-0.9965854406853961,"[-0.7401457911384515, 0.2841757265570457]"
-3.2780329775488877,-0.9392841266051626,"[-0.6281179409165581, 0.182543641821678]"
-2.2667350684626655,-1.4957680408553673,"[-0.7888747158516344, 0.47099463611597076]"
-3.1438295988499307,-0.9564007009376234,"[-0.6366340322514172, 0.1943103698824176]"
-3.754092819596456,-1.267978457568032,"[-0.6259077109177851, 0.24727091660872652]"
-2.5266898753579192,-1.456920062429204,"[-0.7418424313948371, 0.4172645174328447]"
-2.8895532768455943,-1.1778756270992907,"[-0.6731377372400092, 0.281199822889925]"
-2.666647044283062,-1.3715491675237677,"[-0.7143954755036793, 0.3689365245841695]"
-2.3770931881406403,-0.8336960073060159,"[-0.6810211228948132, 0.19523158882834052]"
-2.3405835260756236,-1.4675909480100366,"[-0.7717828622508496, 0.44805889613120475]"
-2.5312256086818086,-1.4614840244404144,"[-0.7417545591025293, 0.4183387213991017]"
-3.613202822157228,-1.124185761202716,"[-0.6240847385340578, 0.2173901386772692]"
-3.066751891004773,-1.3822144538742622,"[-0.676357021985125, 0.3310125898428278]"
-2.5918247274230257,-0.7800367336579622,"[-0.6560805199939749, 0.16357606238037206]"
-2.312282062545387,-1.4880480832049316,"[-0.7795160107684724, 0.4605750276377395]"
-3.4957930251467886,-1.1609341411539935,"[-0.632110466811584, 0.23395756348566082]"
-2.7050362292033316,-1.1555205934647472,"[-0.6873738297675899, 0.28926061575954465]"
-3.074608222852328,-0.835971081290217,"[-0.6307713050239755, 0.16055085065711563]"
-2.519427094149694,-1.0470358196908405,"[-0.6937091245460728, 0.2661467372618327]"
-3.08171120122219,-0.781815509926719,"[-0.6259539266458702, 0.14345599363803802]"
-2.234138894878281,-1.4492911804492563,"[-0.7880830881555527, 0.45725574303404753]"
-3.16084024334804,-1.1784436793847721,"[-0.6529986089568135, 0.2607028571103785]"
